qr_marchant_name,pw_marchant_name,similarity_score
P.TEP,P.TEV,0.92
H.META,H.EAM,0.90
E.ON,E.BOUN,0.91
K.RA,K.RAJ,0.96
V.NOEM,V.GNEM,0.91
P.CHEA,P.CHENDA,0.95
M.MEAN,M.SMAN,0.91
H.PHORK,H.PHORK,1.00
M.MARY,M.AY,0.91
C.OUM,C.O,0.91
K.TAN,K.TRANG,0.93
L.SENG,L.SEN,0.97
K.LAT,K.TALL,0.90
A.SOKKHOM,A.SOM,0.91
E.NOEP,E.PEN,0.90
R.THA,R.TAI,0.91
G.LAO,G.LAK,0.92
M.UCH,M.GUECH,0.92
K.DIEP,K.DIEP,1.00
J.GUO,J.GUO,1.00
P.LIN,P.LIU,0.92
H.PHORK,H.PHORN,0.94
H.HA,H.HACH,0.93
R.HEM,R.HIEM,0.96
H.MIN,H.MIT,0.92
H.LINA,H.LAING,0.93
V.HAI,V.HAING,0.94
N.NAY,N.NUY,0.91
N.SAO,N.SEA,0.91
T.HENG,T.HUYKEANG,0.91
H.LEK,H.LET,0.92
H.ROR,H.RORKY,0.94
Y.SANG,Y.SEAN,0.92
H.YEP,H.YEB,0.92
N.BUNTHAN,N.BUNKHAMMOON,0.90
M.SATH,M.HAS,0.90
J.HAN,J.HAW,0.92
H.KDEU,H.KEUK,0.92
H.PHORK,H.PHNOK,0.94
C.SAPHA,C.SAOPHEA,0.96
T.SAO,T.SAOPHEA,0.91
H.LEM,H.LEMHEAV,0.91
H.HA,H.HEA,0.95
S.HEANG,S.HEAL,0.91
H.SREY,H.RY,0.91
H.CHENG,H.CHHEING,0.96
H.CHIV,H.CHHIV,0.97
K.CHHUON,K.CHUO,0.95
K.HORM,K.LORM,0.91
H.PEN,H.PET,0.92
K.MAO,K.MUO,0.91
T.MONG,T.MONGTRI,0.93
B.CHEM,B.CHHUM,0.91
D.HEANG,D.HEN,0.94
L.PHUN,L.THUN,0.91
P.UNG,P.TUNG,0.96
Y.CHEA,Y.CHAB,0.93
R.NHAL,R.NHAN,0.93
Y.PICH,Y.TICH,0.91
H.NGUON,H.NGIN,0.91
L.YAN,L.YON,0.91
B.HEM,B.HEY,0.92
N.KONG,N.KROEUNG,0.92
R.KOENG,R.POENG,0.92
K.THIEB,K.HIEB,0.96
T.HIENSTAR,T.HIER,0.92
H.HENG,H.HING,0.92
G.SOK,G.SOU,0.92
V.NOEM,V.HOEM,0.91
V.YEM,V.YAM,0.91
H.SOK,H.OK,0.95
V.OEURK,V.HOEUR,0.92
O.KMHO,O.HOK,0.90
E.PHAOK,E.HOK,0.92
Y.HOK,Y.HOK,1.00
D.HOK,D.HOL,0.92
B.PRAK,B.PRANG,0.91
E.KEO,E.KOP,0.91
E.KEO,E.KOU,0.91
M.PHAK,M.KHA,0.90
T.THEAVY,T.TEAV,0.94
C.CHANN,C.CHAK,0.91
B.SARY,B.SRY,0.96
C.VONG,C.VOUN,0.93
V.EN,V.BEN,0.95
K.CHHE,K.CHRECH,0.92
H.KHLOT,H.KHOV,0.91
L.CHHI,L.CHHET,0.91
H.PRAK,H.PRANG,0.91
H.PHALLA,H.PHALLY,0.95
H.KORN,H.KHOEURN,0.92
P.CHORNH,P.HONH,0.93
H.CHHON,H.CHORNTHY,0.91
H.LOEM,H.TOEM,0.91
H.PRUM,H.UM,0.91
S.KHOU,S.KHMAO,0.91
R.HOUT,R.HORTH,0.91
B.VICHET,B.VICHEAY,0.93
S.TOUCH,S.TOUS,0.91
H.HAY,H.HAYHUTH,0.91
N.HOUT,N.HOUL,0.93
B.HUOT,B.HUO,0.97
L.PREAB,L.PREAP,0.94
M.HIM,M.HEI,0.91
H.HIENG,H.HIEB,0.91
C.VOTH,C.HOV,0.90
K.HOL,K.HOV,0.92
B.KHOY,B.HOY,0.96
P.HOK,P.HOY,0.92
S.IM,S.KRIM,0.91
C.HUANG,X.HUANG,0.90
H.PANHA,H.PA,0.91
P.HE,P.HUE,0.95
S.KHUN,S.HUK,0.90
L.HUY,L.HUL,0.92
K.HENG,K.HUNG,0.92
M.HUON,M.HUO,0.97
H.HENG,H.HEON,0.93
M.HUON,M.THUON,0.96
H.TREN,H.TRIGN,0.91
H.PHANA,H.PHAI,0.91
H.HA,H.KHVA,0.91
H.HEM,H.MECH,0.90
P.NEANG,D.NEANG,0.90
B.SEANG,B.SANGHA,0.91
M.LIAV,M.LIKHACHEV,0.91
J.REN,J.REN,1.00
V.YEAT,V.YEAM,0.93
F.DARA,F.DARA,1.00
V.SOUTH,V.SOUPHL,0.92
C.MEO,C.REOM,0.90
I.SRUN,I.SAREOUN,0.92
S.SA,S.YSA,0.95
C.ORK,C.DORK,0.96
S.BEAR,S.BEHERA,0.92
T.VIENG,S.VIENG,0.90
F.NET,F.NUT,0.91
I.NGAEU,I.NGAEU,1.00
D.VAT,D.VIT,0.91
K.HOEUNG,T.HOEUNG,0.92
V.SOKHENG,V.KOENG,0.90
B.THAN,B.THAM,0.93
C.UK,C.AUK,0.95
T.IV,T.IV,1.00
H.SEAN,H.SHEN,0.92
A.OEM,A.MOEK,0.90
G.TANG,G.JANG,0.91
Y.DA,Y.DAI,0.96
J.REAM,J.REAM,1.00
J.MOM,J.MUM,0.91
A.TOURN,A.TORL,0.91
R.SITHON,R.SITHIKUN,0.92
J.KEO,J.KEO,1.00
K.CHAN,K.CHUANG,0.95
K.TAT,K.HATT,0.90
C.HOR,C.HER,0.91
J.PEANG,J.PENA,0.94
R.HON,R.JOHN,0.90
Y.THIT,Y.TIT,0.96
J.SEM,J.EM,0.95
S.HY,S.GHY,0.95
E.YOS,E.Y,0.91
P.KEAM,P.KA,0.92
C.SAMATH,K.SAMATH,0.92
K.CHHE,K.CHHEM,0.97
K.HOK,K.KOCH,0.90
K.ET,K.RUET,0.91
K.SOKUNRITHY,K.SOMRITH,0.91
K.TEP,K.TIEP,0.96
K.CHAN,K.CHANDA,0.95
V.MITH,V.METH,0.92
K.NIM,K.NIMNENG,0.91
P.LOEURN,P.LEN,0.91
B.CHHOEUN,B.CHO,0.91
M.KIM,M.MIK,0.95
K.SOM,K.SOMBAT,0.93
K.MOEUN,K.MOUERN,0.95
K.NUON,K.NOERUN,0.90
K.SARITH,K.SINATH,0.91
K.CHAK,K.CHEAT,0.91
N.NAK,N.KANG,0.90
M.CHAN,M.NHA,0.90
S.HAK,S.KANH,0.90
V.KHEANG,V.KANH,0.90
K.HENG,K.DENG,0.91
K.SOENG,K.SOEURN,0.92
N.NAK,N.KAN,0.95
K.KHE,K.KHEAP,0.94
K.CHHAY,K.CHHLAO,0.92
D.KAN,D.KAO,0.92
K.HENG,K.PHOENG,0.93
V.SOK,V.SOKHAK,0.93
K.THOK,K.HOUK,0.91
W.ER,W.R,0.93
K.KOI,K.AOKI,0.90
U.KHIM,U.KIM,0.96
K.LOU,K.LOEUT,0.94
K.SOM,K.SEOM,0.96
K.CHHOUR,K.CHHORM,0.95
K.PHORK,K.PHORS,0.94
P.KOEUT,P.KET,0.93
D.KEM,D.KEU,0.92
K.EM,K.IEM,0.95
P.KOEUT,B.KOEUT,0.90
K.PAO,K.POM,0.91
R.KHUN,R.KHANN,0.91
T.KERY,T.KEY,0.97
A.HOU,A.HOUT,0.97
M.KHIM,M.KHAM,0.93
C.KAO,C.KHAMON,0.91
K.SOENG,K.SOEUNG,0.97
B.KHEAN,B.KHEAK,0.94
P.KHEN,P.KHEAT,0.91
K.PHAN,K.PHEAK,0.91
K.TUM,K.TUK,0.92
K.YORN,K.YORB,0.93
N.HENG,N.KHEN,0.91
S.OU,S.ORUG,0.92
K.PHORK,K.PHOS,0.91
S.KHHUN,S.KHEOURN,0.90
V.TOUN,V.TOUER,0.91
M.KHIM,M.KHIEV,0.91
K.KHE,K.KHEAK,0.94
V.PAT,V.PAL,0.92
K.KUN,K.KHOUN,0.93
K.CHHOUR,K.CHOEURB,0.93
C.LY,C.KHLY,0.91
K.EK,K.VEK,0.95
S.KHUN,S.KHOAN,0.91
S.KHOEM,N.KHOEM,0.90
P.KHLY,P.KHOL,0.93
K.THOK,K.KOH,0.90
K.BOEU,K.OEB,0.90
K.YANG,K.AUNG,0.91
S.KHOU,S.KHOURCH,0.93
H.KOY,H.KHOUY,0.93
D.KHUN,D.KHUOK,0.91
N.HOUT,N.KHUT,0.91
N.KAU,N.KUT,0.91
H.KOY,H.KHY,0.91
K.THY,T.KHY,0.93
R.CHHOUK,V.CHHOUK,0.92
B.SEANG,B.KEANG,0.92
H.CHAY,H.CHHAYKIM,0.92
L.PHALIN,L.PAGLIANO,0.90
T.CHUON,T.CHHUOR,0.92
M.LAU,M.KLAUK,0.92
K.TEA,K.TEAR,0.97
K.PHOEURK,K.DOEURK,0.91
K.THAN,K.TEAN,0.92
K.CHHAY,K.CHHAEUT,0.90
K.SUN,K.SUK,0.92
K.DAO,K.DOS,0.91
K.ET,K.YET,0.95
K.BUN,K.BUNA,0.97
K.SE,K.SEARM,0.91
K.HOUT,K.DOUT,0.91
K.EK,K.MEK,0.95
K.CHY,K.CHHUY,0.94
K.YIM,K.YAM,0.91
K.THOENG,K.TUONG,0.91
R.KIM,R.KIMLIN,0.93
K.CHHAY,K.CHAV,0.91
K.LOCH,K.LUCH,0.92
K.NHANH,K.NHANG,0.94
K.YANG,K.YANN,0.93
K.SOM,K.SOUM,0.97
K.SOENG,K.SREUNG,0.91
K.THAN,K.THANN,0.97
K.NUON,K.NONN,0.92
K.MOEUN,K.MUON,0.93
K.HEANG,K.HEAK,0.91
K.YON,K.YOS,0.92
K.MENG,K.MENGLONG,0.92
K.SRUN,K.SAROEURN,0.91
K.NEN,K.NGEUN,0.93
K.ET,K.SEUT,0.91
K.HEANG,K.CHEAN,0.92
K.BONG,K.BLONG,0.97
K.SAMET,K.SEAT,0.93
K.LEANG,K.LAING,0.93
K.TAT,K.TAS,0.92
K.SOENG,K.SONA,0.91
K.KORN,K.KUOR,0.92
K.HENG,K.RENG,0.91
R.SENG,R.SEUNG,0.97
S.KE,S.KEMDY,0.91
Y.PHY,Y.PEH,0.91
M.AT,M.DAT,0.95
W.CMC,W.C,0.91
K.NIL,K.NOL,0.91
P.CHANMAKARA,PHAN MAKARA,0.92
N.KIM,N.KIT,0.92
R.KIM,R.KIV,0.92
G.VEN,G.VAN,0.91
Y.YOT,Y.YOU,0.92
K.LA,K.LAUCH,0.91
M.KOUCH,M.KOCH,0.97
A.CHREK,A.CHRENG,0.92
K.SORN,K.PORN,0.91
K.CHHE,K.CHRES,0.91
K.THOK,K.THOEM,0.91
V.PHEAP,K.PHEAP,0.90
K.BIN,K.BIT,0.92
M.KOU,M.KOEU,0.97
H.KOEMSOUTH,H.KOEUTH,0.95
S.CHEN,S.CHEUNG,0.95
L.HUN,L.NUTH,0.90
K.YON,K.YOEUNG,0.93
N.KAO,N.KOK,0.91
K.KORN,K.KORK,0.93
L.OL,L.KOLA,0.91
K.CHEAM,K.CHOEUM,0.92
S.PHOENG,S.PHEUN,0.92
S.HO,S.NHOL,0.91
S.UM,S.NOUM,0.91
K.VENG,K.VE,0.93
K.CHHAY,K.CHHE,0.91
K.KONG,K.KONGVONG,0.92
K.KEA,K.KREAL,0.93
K.SOENG,K.SROENG,0.97
K.TIEV,K.TRIV,0.92
K.TOUCH,K.TOU,0.94
K.PUR,K.PUNLER,0.93
H.HOU,H.HUOM,0.91
P.KONG,P.KORN,0.93
P.SEN,P.SES,0.92
K.ITH,K.IT,0.96
K.HOUT,K.KOUT,0.91
K.PUR,K.PUT,0.92
K.MAK,K.MARK,0.97
N.KANG,N.WANG,0.91
M.CHUON,M.CHHUNLY,0.90
Y.KUO,Y.KOY,0.91
P.CHEAV,U.CHEAV,0.90
T.KHEAN,T.KHIEANG,0.96
D.SOK,D.SRO,0.91
K.HIM,K.HUM,0.91
H.ON,H.HOAN,0.91
P.KORK,P.KROUK,0.93
I.PANHA,I.PANHARA,0.96
M.CHIV,M.CHIEV,0.97
N.BUN,N.BUNTHY,0.93
K.YANG,K.YUNG,0.92
K.MOEUN,K.OEUEN,0.92
K.BO,K.BOT,0.96
K.HENG,K.CHIENG,0.93
K.HATH,K.HACH,0.93
K.ET,K.NET,0.95
K.NEANG,K.NGAN,0.93
K.NUON,K.NOEUN,0.93
K.HENG,K.THEANG,0.93
K.THENG,K.THENH,0.94
S.AT,S.HAUT,0.91
K.THOK,K.THOV,0.93
K.MOEUN,K.MOUNG,0.94
S.HO,S.HOT,0.96
V.KHAN,V.KHLOTTAN,0.92
W.KHUON,W.KHUM,0.91
L.RUN,L.PRUON,0.92
L.LAI,L.LAB,0.92
P.SO,P.SOAN,0.93
S.VISAL,S.VISAL,1.00
S.BUTH,S.KARBUTH,0.91
L.MAM,L.MAM,1.00
L.KHAT,L.KHEAT,0.97
L.TAM,L.MATT,0.90
L.PHOUN,L.PHUON,0.97
L.CHAN,L.CHON,0.93
L.CHENG,L.CHEY,0.91
L.HO,L.NHOV,0.91
M.LAO,M.LAK,0.92
R.LAM,R.LAK,0.92
N.LAI,N.LAM,0.92
S.MATH,S.EATH,0.91
K.RATANA,L.RATANA,0.92
L.OEUR,L.LOEURT,0.93
C.LANH,C.LANH,1.00
N.NGUON,N.NGAN,0.91
N.NAL,N.LAN,0.95
S.SEREY,S.SERK,0.91
L.ENG,L.DENG,0.96
P.LUN,P.LAUNH,0.93
L.KHON,L.KHIEN,0.91
L.OUK,L.OAK,0.91
L.ITH,L.NITH,0.96
L.NIN,L.NAN,0.91
U.LEANG,U.LEAKENA,0.90
L.SOEUN,L.SOEP,0.91
L.DANG,L.DANN,0.93
L.PHE,L.NHEP,0.90
L.SOR,L.SOEUR,0.94
L.TONG,L.TON,0.97
U.VIBOL,L.VIBOL,0.90
H.HOR,H.CHHOR,0.92
L.CHOM,L.CHOV,0.93
L.TOEK,L.TOEUR,0.91
L.CHAN,L.CHANG,0.97
R.CHAN,R.CHAMREURN,0.91
R.SORN,R.SORPHON,0.93
L.OU,L.BOUY,0.91
C.SOK,C.SOKCHEA,0.91
B.AT,B.LEAT,0.91
T.LET'S,T.LEAT,0.91
C.EK,C.LEKH,0.91
E.LEN,E.LENG,0.97
K.CHHUON,Y.CHHUON,0.92
L.OU,L.SOUY,0.91
L.CHHOUN,L.CHHUOR,0.92
H.BUNLY,L.BUNLY,0.90
U.NANG,U.NENG,0.92
S.LONG,S.LENGPO,0.90
Z.LING,Z.LENG,0.92
V.SOKVONG,V.POVONG,0.91
N.SLES,N.LESS,0.96
S.LOUT,S.LEUT,0.92
L.CHHUO,E.CHHUO,0.90
S.LEB,S.LIEB,0.96
L.PHANNA,L.PAN,0.91
P.RIEL,P.RIEL,1.00
Y.LIM,Y.LIK,0.92
V.POK,V.POU,0.92
L.THUNG,L.THUT,0.91
L.MEAN,L.MEACH,0.91
L.ENG,L.MEUNG,0.92
L.CHHOUN,L.CHOUNH,0.95
L.OUK,L.UK,0.95
L.CHHI,L.CHHAT,0.91
T.YOU,T.YOEUNG,0.93
L.ITH,L.SITH,0.96
L.CHHI,L.CHHAI,0.97
L.OEUR,L.VOEURT,0.93
D.KEANG,A.KEANG,0.90
L.NHOEK,L.NHIK,0.91
L.IN,L.LINH,0.91
L.OENG,L.THOEUNG,0.91
L.CHHENG,L.CHOENG,0.95
L.SUN,L.SAROUN,0.91
C.HEANG,C.HEAB,0.91
R.LIM,R.LIV,0.92
S.PAN,S.PEANH,0.93
N.TAK,N.TEA,0.91
T.OUCH,T.LOCH,0.91
K.EK,K.LOEK,0.91
M.LENG,M.LOEURNG,0.92
L.YAN,L.YANN,0.97
R.LON,R.LOKMAN,0.93
D.DUL,D.DUL,1.00
L.SOR,L.BROS,0.90
L.DOEURN,L.NOEURN,0.93
S.LOUT,S.LOUM,0.93
S.LONG,S.LUON,0.92
L.YAN,L.YAM,0.92
K.LOU,K.LOUNH,0.94
M.SORNG,M.SOK BARAING,0.91
V.KAO,V.AO,0.95
L.POV,L.POT,0.92
B.UK,B.GUEK,0.91
H.VA,H.VALL,0.93
M.THERM,M.THET,0.91
S.IE,S.XIE,0.95
L.PHAL,L.LAP,0.90
E.LEN,E.LUN,0.91
S.LUN,S.LUX,0.92
L.ENG,L.PEUNG,0.92
H.ON,H.YONG,0.91
K.CHAK,K.CHREA,0.91
P.YIM,P.YIT,0.92
L.MEAN,L.MANN,0.92
H.BUN,H.BUNLY,0.94
L.SAROEUN,L.ROEURN,0.91
L.HO,L.HORY,0.93
P.LY,L.PY,0.92
L.SOR,L.SUOR,0.96
C.KONG,C.NGOK,0.91
K.AN,K.VEAN,0.91
L.NAK,L.KANH,0.90
L.EA,L.DEAB,0.91
T.RIEM,T.REM,0.96
L.KOB,L.KDEOB,0.93
M.VUTHAI,M.VATH,0.90
C.SIM,C.SIAM,0.97
H.SOVANDY,H.SVAY,0.92
S.BONA,S.BOPHA,0.91
M.CHUON,M.CHOR,0.91
M.KHIM,M.HIEM,0.91
M.KHUN,M.KHOEURN,0.93
M.NAL,M.NAK,0.92
M.PHY,M.PHEALAY,0.91
M.THUN,M.THOUK,0.91
M.YEM,M.YEB,0.92
R.KUOY,R.HUOY,0.91
M.LEB,M.LEB,1.00
M.NOUV,M.NOUNG,0.91
S.PHOUK,M.PHOUK,0.90
M.PEAK,M.EAP,0.90
D.MOEUN,M.DEOUN,0.90
M.SUM,M.SUS,0.92
S.BET,S.BIT,0.91
M.SATH,M.ATH,0.96
Y.DANY,Y.MANY,0.91
O.MAT,O.MAO,0.92
M.CHHOU,M.CHHORY,0.92
M.KEAM,M.KRAMER,0.90
M.IT,M.KIET,0.91
M.COS,M.COSME,0.94
P.NGUON,P.NGOURN,0.95
M.MONY,M.MORNH,0.91
F.THE,F.HEAT,0.90
S.THAT,S.THOUT,0.91
M.SOK,M.SOH,0.92
M.YIN,M.YIP,0.92
E.SO,E.SOUR,0.93
D.HONG,D.HOGAN,0.94
L.MEAN,L.MEAKH,0.91
T.KEM,T.MEAK,0.90
S.PHALL,K.PHALL,0.90
M.SOPHEAN,M.SOPAL,0.90
M.VONG,M.DONG,0.91
M.MEY,M.MEAY,0.97
R.THUN,R.THURN,0.97
S.SARATH,S.SAVATH,0.95
K.LEAM,K.MEL,0.90
M.CHUM,M.CHORM,0.91
P.THOUCH,M.THOUCH,0.92
M.KOUCH,M.UOCH,0.92
H.VUTHY,K.VUTHY,0.90
M.KOU,M.KEU,0.91
K.NEANG,K.NAING,0.93
M.SIEM,M.SRIM,0.92
M.MEAN,M.KEAN,0.91
S.MY,M.SY,0.92
L.KORN,L.KRORN,0.93
K.ROTH,K.VOTH,0.91
N.SOPHEAP,N.PHEA,0.91
M.MUY,M.MEU,0.91
D.CHHORN,D.CHHON,0.97
M.LAO,M.LOO,0.91
H.MY,H.MEY,0.95
M.PANG,M.WANG,0.91
M.RATTA,M.RATTLE,0.92
N.KRIYA,M.KRIYA,0.90
T.ON,T.WONG,0.91
V.LIM,V.MIL,0.95
S.NGUON,M.SNGUON,0.91
M.BIN,B.MIN,0.93
M.PHUON,M.PHOURNG,0.93
T.HIN,T.MINH,0.90
N.MOEUN,N.MONH,0.91
C.NIN,C.MINN,0.90
M.RAI,M.RAMIREZ,0.91
S.PHAT,S.PHET,0.93
K.DIM,K.DIN,0.92
P.HE,P.NHEB,0.91
M.SOR,M.LORS,0.90
C.KAO,C.KOB,0.91
S.LUON,S.LUOM,0.93
C.PHIN,C.HIP,0.90
Z.CAM,Z.CAI,0.92
D.SOM,D.SOUM,0.97
C.MONEY,C.MOEK,0.91
T.MOEURN,K.MOEURN,0.92
P.PHYRUN,P.PHOUN,0.92
T.RORNG,M.RORNG,0.90
V.MOL,V.MOLIDA,0.93
M.CHEAM,M.CHHNEAS,0.90
M.PANG,M.PEAN,0.92
P.PRING,P.PRINGCHIM,0.93
S.PHOENG,S.NHOEP,0.93
M.SENG,M.SIEN,0.92
T.RITH,T.RITHY EK,0.92
A.CHREK,A.CHOR,0.91
N.KOSAL,M.KOSAL,0.90
M.TAO,M.TAT,0.92
M.RUN,M.RUT,0.92
C.LOEM,C.LEUM,0.92
S.MOKO,S.MO,0.93
P.ON,P.JOHN,0.91
M.KOU,M.MOUK,0.90
P.MOEUN,P.MOUNY,0.94
S.MOV,S.MUO,0.91
M.SOM,M.SOMBOTH,0.91
M.NORN,M.NGON,0.92
S.YOEUN,S.YOET,0.91
D.MUON,D.TUON,0.91
S.VOEURN,T.VOEURN,0.92
A.LY,A.SALY,0.91
C.LONG,C.LO,0.93
M.KHUN,M.KHUL,0.93
M.PHIN,M.SOPHIN,0.93
O.MAB,O.MUSAAB,0.91
C.MUY,C.MUYLY,0.94
C.MONY,C.OY,0.91
S.YIN,S.YING,0.97
S.UM,S.DEUM,0.91
V.POR,V.PIDOR,0.93
K.VONG,K.VONGSAR,0.93
C.OU,C.NOUV,0.91
S.TK,S.THIK,0.92
K.AOUN,K.NAO,0.90
H.NA,H.NAO,0.96
C.NAK,C.NAP,0.92
N.EK,N.DEAK,0.91
N.NAY,N.YEAN,0.90
T.PHONG,N.PHONG,0.90
N.MAO,N.MOS,0.91
N.MAK,N.MOA,0.91
B.RUOS,B.RUOB,0.93
N.OURN,N.CHOURN,0.93
N.CHU,N.CHUOB,0.94
I.CHHIM,N.CHHIM,0.90
N.HENG,N.HING,0.92
C.YARY,C.YARAN,0.91
V.CHOUNG,N.CHOUNG,0.92
N.OURN,N.RON,0.90
N.OY,N.TOY,0.95
M.SA,M.SAKEA,0.91
V.NY,V.NASY,0.92
S.SAO,S.SOP,0.91
C.NAK,C.NAT,0.92
N.ROEUN,N.NOEURT,0.93
N.SOEB,N.OB,0.91
N.KHORN,N.KHOM,0.91
N.MAK,N.MAB,0.92
M.NGOUN,M.NGOUNSOK,0.94
S.NGETH,S.NGOTH,0.94
N.YIM,N.YOUYIM,0.91
S.SO,S.SONN,0.93
V.THEA,V.TEAK,0.92
S.LENG,S.NEL,0.90
N.OURN,N.TEOURN,0.93
R.NOUN,R.NEOU,0.92
N.OUT,N.TROU,0.90
C.VANG,C.NGA,0.90
N.KORN,N.KRORN,0.93
T.EANG,T.NGA,0.90
N.NGUON,N.NGEN,0.91
O.NGAN,O.NGIN,0.93
G.NGOEUN,G.NGOEUM,0.95
M.NORN,M.NGORN,0.97
T.NGUON,T.NGON,0.97
O.CHOUN,O.CHUN,0.97
N.NGUON,N.NGUON,1.00
P.NGUON,P.NGOY,0.91
H.NY,H.NGY,0.95
S.PRIN,S.PRIT,0.93
R.TIENG,B.TIENG,0.90
N.SIYA,N.ISA,0.90
R.NO,R.NOCH,0.93
S.KOAM,S.KOLAP,0.91
L.HO,L.NHAO,0.91
R.NHOEURN,R.NHEN,0.93
P.HENG,P.NHE,0.90
K.THENG,K.NHET,0.92
S.NIN,S.NHINH,0.93
S.NHOEM,T.NHOEM,0.90
P.NHOEM,P.NHOEUK,0.92
M.NHOEK,M.NHOK,0.97
D.NON,D.NHOUN,0.93
S.KEN,S.KUE,0.91
R.NHOEURN,N.CHROEURN,0.93
S.VOEUN,N.VOEUN,0.90
N.MEN,N.MEL,0.92
I.SIM,I.SIV,0.92
C.CHUN,C.CHRUY,0.91
N.NI,N.NIL,0.96
P.NIM,P.NIL,0.92
S.YOEUN,U.YOEUN,0.90
N.EB,N.KEB,0.95
N.OUT,N.OT,0.95
N.THMOR,N.THOEURT,0.90
N.OURN,N.TOURN,0.96
A.KUN,A.KURNIA,0.93
N.KOSAL,N.SAL,0.92
N.TOUCH,N.TAUCH,0.93
H.HUN,H.HUO,0.92
T.NIMITH,T.NIT,0.93
B.KHIM,B.KIMHAS,0.90
D.BUT,D.BAT,0.91
B.KUN,B.KOURN,0.93
D.YEANG,D.YEA,0.94
L.CHOM,L.CHEM,0.93
N.CHHAN,N.CHHONN,0.92
N.OEUN,N.EOWUN,0.92
S.NHOEM,S.NOEURM,0.91
N.PHIRUN,N.PHN,0.93
N.CHU,N.CHHUOY,0.93
D.NON,D.NOIN,0.97
D.THONG,B.THONG,0.90
K.LEANG,K.LEUNG,0.94
L.PHAL,L.PHANG,0.91
S.NOP,S.NIP,0.91
V.NORNG,V.NORK,0.91
T.NORN,T.NORN,1.00
E.SI,E.SINCE,0.91
K.SAING,H.SAING,0.90
H.NUON,H.NOU,0.91
Y.LOU,Y.OUL,0.95
K.NOV,K.NOUV,0.97
B.NOR,B.NOY,0.92
S.NORNG,S.NORY,0.91
L.NIN,L.NUN,0.91
Y.CHHEANG,Y.CHHEURN,0.91
N.RIK,N.KRIN,0.90
N.LONG,N.LONH,0.93
R.YOAN,R.POAN,0.91
N.CHHAN,N.CHHEAT,0.92
O.NON,O.YONN,0.90
R.OEM,R.OEB,0.92
O.EM,O.OEM,0.95
U.EM,U.OEM,0.95
J.KONG,J.OENG,0.91
O.LONG,O.OENG,0.91
O.LONG,O.LOEURNG,0.93
H.ON,H.OEUN,0.92
C.THEAN,O.THEAN,0.90
C.PHARY,C.PHANNY,0.92
S.AT,S.HATH,0.91
E.CHIM,E.CHHIV,0.91
S.TOLL,S.OLL,0.96
L.DOM,L.OM,0.95
H.BEAN,H.BE,0.93
M.VONG,M.ONG,0.96
M.NOU,M.NEO,0.91
B.TON,B.TOP,0.92
C.LANH,C.LAING,0.91
C.NORNG,C.NGORN,0.93
C.PEOU,C.PHOUEK,0.90
C.SONHA,C.SONCHARLY,0.93
D.PON,D.POEUNG,0.93
D.THAV,D.THAK,0.93
N.EANG,E.NANG,0.94
E.KOUCH,E.UCH,0.92
F.DA,F.DAM,0.96
S.CHOENG,G.CHOENG,0.92
K.CHAMROEUN,K.CHROEUNG,0.94
K.NEANG,K.NOENG,0.93
K.PEN,K.PREING,0.91
L.PHAL,L.PHEAK,0.91
M.VA,M.KVAN,0.91
M.PA,M.PAL,0.96
P.LY,P.BOLY,0.91
P.PHEA,P.PHANA,0.91
P.PHEN,P.PHONN,0.91
P.TRY,P.THARY,0.93
PHANNA,PHANN SARAT,0.91
T.RORNG,R.TRONG,0.90
S.CHAN,S.CHANTHET,0.92
S.CHOY,S.OY,0.91
S.PHOENG,S.PHERN,0.92
S.PRING,S.RAING,0.92
T.ON,T.LOUN,0.91
Y.PISITH,V.PISITH,0.92
Y.YOEM,Y.YOEK,0.93
Y.YOEURN,Y.YOEUNG,0.95
V.THOY,V.THOL,0.93
C.DOEM,C.DEAM,0.92
D.DORN,D.BORN,0.91
D.MOV,D.MOY,0.92
L.EL,L.HEEL,0.91
N.MARADY,N.MAD,0.93
P.MAN,P.SMAN,0.96
S.HEM,S.HUE,0.91
S.KHHUN,S.KHEU,0.91
K.AOUN,K.ROUN,0.91
V.ENG,V.KIENG,0.92
S.OM,S.TROM,0.91
T.KIM,T.KI,0.96
Y.YORN,Y.YORK,0.93
O.PROM,O.ORM,0.90
S.VAT,S.KVATT,0.92
E.KHY,E.KOY,0.91
N.YONG,N.YORNG,0.97
S.PROM,S.PALMOR,0.90
S.PRIN,S.REIN,0.91
T.HAK,T.HAKK,0.97
O.FRONT,O.RON,0.92
C.HAK,C.CHAKK,0.92
O.DANAN,O.DARA,0.91
O.NEAKSEN,O.NEAK,0.93
O.DOM,O.DIM,0.91
O.KMHO,O.MOK,0.90
P.MUONG,O.MUONG,0.90
T.KHAV,T.NHAV,0.91
M.KOU,M.KUON,0.91
S.RON,S.ROTHNAK,0.91
S.CHEN,S.CHAMREUN,0.92
O.LAY,O.LOY,0.91
Y.TUON,Y.UON,0.96
O.LONG,O.AONG,0.91
O.OEM,O.SOEUM,0.92
N.PHORS,N.PECHKORSA,0.92
A.SEUP,A.SEUP,1.00
R.OUL,R.POUL,0.96
W.CHUA,W.HU,0.91
C.CHANDARA,C.CHANDARAPHANNA,0.93
C.HEANG,C.PEANG,0.92
B.PRAK,B.PAK,0.96
S.SETH,S.SEANNEATH,0.91
